Year,Month,Variable,eco1
1993,6,PAR,997.7942646373551
1993,7,PAR,997.7786953835861
1993,8,PAR,862.5692780577073
1993,9,PAR,631.5694744931035
1993,10,PAR,370.08552466270027
1993,11,PAR,236.36103922873775
1993,12,PAR,193.6771259877535
1994,1,PAR,244.610065993255
1994,2,PAR,407.4886174985403
1994,3,PAR,645.0354095284299
1994,4,PAR,855.8979722474826
1994,5,PAR,956.658037084818
1994,6,PAR,997.7942646373551
1994,7,PAR,997.7786953835861
1994,8,PAR,862.5692780577073
1994,9,PAR,631.5694744931035
1994,10,PAR,370.08552466270027
1994,11,PAR,236.36103922873775
1994,12,PAR,193.6771259877535
1995,1,PAR,244.610065993255
1995,2,PAR,407.4886174985403
1995,3,PAR,645.0354095284299
1995,4,PAR,855.8979722474826
1995,5,PAR,956.658037084818
1995,6,PAR,997.7942646373551
1995,7,PAR,997.7786953835861
1995,8,PAR,862.5692780577073
1995,9,PAR,631.5694744931035
1995,10,PAR,370.08552466270027
1995,11,PAR,236.36103922873775
1995,12,PAR,193.6771259877535
1996,1,PAR,244.610065993255
1996,2,PAR,407.4886174985403
1996,3,PAR,645.0354095284299
1996,4,PAR,855.8979722474826
1996,5,PAR,956.658037084818
1996,6,PAR,997.7942646373551
1996,7,PAR,997.7786953835861
1996,8,PAR,862.5692780577073
1996,9,PAR,631.5694744931035
1996,10,PAR,370.08552466270027
1996,11,PAR,236.36103922873775
1996,12,PAR,193.6771259877535
1997,1,PAR,244.610065993255
1997,2,PAR,407.4886174985403
1997,3,PAR,645.0354095284299
1997,4,PAR,855.8979722474826
1997,5,PAR,956.658037084818
1997,6,PAR,997.7942646373551
1997,7,PAR,997.7786953835861
1997,8,PAR,862.5692780577073
1997,9,PAR,631.5694744931035
1997,10,PAR,370.08552466270027
1997,11,PAR,236.36103922873775
1997,12,PAR,193.6771259877535
1998,1,PAR,244.610065993255
1998,2,PAR,407.4886174985403
1998,3,PAR,645.0354095284299
1998,4,PAR,855.8979722474826
1998,5,PAR,956.658037084818
1998,6,PAR,997.7942646373551
1998,7,PAR,997.7786953835861
1998,8,PAR,862.5692780577073
1998,9,PAR,631.5694744931035
1998,10,PAR,370.08552466270027
1998,11,PAR,236.36103922873775
1998,12,PAR,193.6771259877535
1999,1,PAR,244.610065993255
1999,2,PAR,407.4886174985403
1999,3,PAR,645.0354095284299
1999,4,PAR,855.8979722474826
1999,5,PAR,956.658037084818
1999,6,PAR,997.7942646373551
1999,7,PAR,997.7786953835861
1999,8,PAR,862.5692780577073
1999,9,PAR,631.5694744931035
1999,10,PAR,370.08552466270027
1999,11,PAR,236.36103922873775
1999,12,PAR,193.6771259877535
2000,1,PAR,244.610065993255
2000,2,PAR,407.4886174985403
2000,3,PAR,645.0354095284299
2000,4,PAR,855.8979722474826
2000,5,PAR,956.658037084818
2000,6,PAR,997.7942646373551
2000,7,PAR,997.7786953835861
2000,8,PAR,862.5692780577073
2000,9,PAR,631.5694744931035
2000,10,PAR,370.08552466270027
2000,11,PAR,236.36103922873775
2000,12,PAR,193.6771259877535
2001,1,PAR,244.610065993255
2001,2,PAR,407.4886174985403
2001,3,PAR,645.0354095284299
2001,4,PAR,855.8979722474826
2001,5,PAR,956.658037084818
2001,6,PAR,997.7942646373551
2001,7,PAR,997.7786953835861
2001,8,PAR,862.5692780577073
2001,9,PAR,631.5694744931035
2001,10,PAR,370.08552466270027
2001,11,PAR,236.36103922873775
2001,12,PAR,193.6771259877535
